PlayerID,PlayerName,MilesFlown,TimeZones,ScheduleContext,RestDeficit,RecentWorkload,CumFat_IR,CumFat_PD,AgeAdjRest,USG_Pct,UsageScaledPenalty,B2B_x_USG
1630570,Trendon Watford,1800.1,0.0,1 B2Bs,1,17.7,36.7,-3.6700000000000004,1.0,0.2,-1.5,0.2
1630572,Sandro Mamukelashvili,3424.4,4.0,1 B2Bs,1,22.3,53.7,-5.370000000000001,1.0,0.2,-1.5,0.2
1630573,Sam Hauser,3716.8,2.5,0 B2Bs,0,29.0,48.0,-4.800000000000001,0.0,0.2,-1.5,0.0
1630574,Ariel Hukporti,2638.2,5.5,0 B2Bs,0,10.7,29.1,-2.91,0.0,0.2,-1.5,0.0
1630577,Julian Champagnie,0.0,0.0,1 B2Bs,1,27.7,25.5,-2.5500000000000003,1.0,0.2,-1.5,0.2
1630578,Alperen Sengun,1252.6,1.0,2 B2Bs,2,27.0,48.1,-4.8100000000000005,2.0,0.2,-1.5,0.4
1630579,Jericho Sims,1876.2,1.5,1 B2Bs,1,24.0,40.6,-4.0600000000000005,1.0,0.2,-1.5,0.2
1630581,Josh Giddey,419.5,0.0,1 B2Bs,1,40.7,35.8,-3.58,1.0,0.2,-1.5,0.2
1630587,Isaiah Livers,0.0,0.0,0 B2Bs,0,1.0,0.5,-0.05,0.0,0.2,-1.5,0.0
1630590,Scotty Pippen Jr.,0.0,0.0,0 B2Bs,0,23.0,11.5,-1.1500000000000001,0.0,0.2,-1.5,0.0
1630591,Jalen Suggs,2877.9,2.5,2 B2Bs,2,33.3,65.9,-6.590000000000001,2.0,0.2,-1.5,0.4
1630592,Jalen Wilson,1835.4,0.0,1 B2Bs,1,21.7,39.0,-3.9000000000000004,1.0,0.2,-1.5,0.2
1630595,Cade Cunningham,2717.0,1.5,1 B2Bs,1,28.0,50.1,-5.010000000000001,1.0,0.2,-1.5,0.2
1630596,Evan Mobley,1857.1,1.0,1 B2Bs,1,27.7,42.2,-4.220000000000001,1.0,0.2,-1.5,0.2
1630598,Aaron Wiggins,0.0,0.0,0 B2Bs,0,13.0,6.5,-0.65,0.0,0.2,-1.5,0.0
1630604,E.J. Liddell,1408.9,0.0,1 B2Bs,1,12.0,30.3,-3.0300000000000002,1.0,0.2,-1.5,0.2
1630610,DeJon Jarreau,0.0,0.0,0 B2Bs,0,24.0,12.0,-1.2000000000000002,0.0,0.2,-1.5,0.0
1630611,Gui Santos,1873.9,2.0,1 B2Bs,1,35.0,46.0,-4.6000000000000005,1.0,0.2,-1.5,0.2
1630619,Moussa Cisse,0.0,0.0,0 B2Bs,0,26.0,13.0,-1.3,0.0,0.2,-1.5,0.0
1630623,Tyson Etienne,1408.9,0.0,1 B2Bs,1,19.0,33.8,-3.38,1.0,0.2,-1.5,0.2
1630631,Jose Alvarado,2766.1,5.5,1 B2Bs,1,12.0,42.6,-4.260000000000001,1.0,0.2,-1.5,0.2
1630643,Jay Huff,3193.8,4.5,1 B2Bs,1,20.7,50.7,-5.07,1.0,0.2,-1.5,0.2
1630679,Ethan Thompson,0.0,0.0,0 B2Bs,0,38.0,19.0,-1.9000000000000001,0.0,0.2,-1.5,0.0
1630692,Jordan Goodwin,684.6,1.5,1 B2Bs,1,16.7,26.2,-2.62,1.0,0.2,-1.5,0.2
1630695,Micah Potter,3193.8,4.5,1 B2Bs,1,12.0,46.4,-4.64,1.0,0.2,-1.5,0.2
1630696,Dru Smith,1307.3,0.0,1 B2Bs,1,22.0,34.4,-3.44,1.0,0.2,-1.5,0.2
1630699,MarJon Beauchamp,534.7,0.0,0 B2Bs,0,16.3,13.0,-1.3,0.0,0.2,-1.5,0.0
1630700,Dyson Daniels,0.0,0.0,0 B2Bs,0,33.3,16.7,-1.67,0.0,0.2,-1.5,0.0
1630702,Jaden Hardy,2892.5,2.5,0 B2Bs,0,19.7,35.9,-3.59,0.0,0.2,-1.5,0.0
1630703,Scoot Henderson,1834.4,2.0,0 B2Bs,0,25.0,29.0,-2.9000000000000004,0.0,0.2,-1.5,0.0
1630811,Keaton Wallace,0.0,0.0,0 B2Bs,0,3.0,1.5,-0.15000000000000002,0.0,0.2,-1.5,0.0
1631094,Paolo Banchero,2877.9,2.5,2 B2Bs,2,38.7,68.6,-6.859999999999999,2.0,0.2,-1.5,0.4
1631095,Jabari Smith Jr.,2132.9,2.5,1 B2Bs,1,33.7,47.7,-4.7700000000000005,1.0,0.2,-1.5,0.2
1631096,Chet Holmgren,0.0,0.0,0 B2Bs,0,30.0,15.0,-1.5,0.0,0.2,-1.5,0.0
1631097,Bennedict Mathurin,2230.0,2.0,2 B2Bs,2,29.3,58.1,-5.8100000000000005,2.0,0.2,-1.5,0.4
1631102,TyTy Washington Jr.,1601.4,2.0,0 B2Bs,0,0.5,14.7,-1.47,0.0,0.2,-1.5,0.0
1631104,Blake Wesley,1834.4,2.0,0 B2Bs,0,6.0,19.5,-1.9500000000000002,0.0,0.2,-1.5,0.0
1631105,Jalen Duren,3964.7,1.5,2 B2Bs,2,22.0,70.0,-7.0,2.0,0.2,-1.5,0.4
1631106,Tari Eason,2132.9,2.5,2 B2Bs,2,24.0,54.5,-5.45,2.0,0.2,-1.5,0.4
1631108,Max Christie,3035.5,1.0,2 B2Bs,2,25.7,63.5,-6.3500000000000005,2.0,0.2,-1.5,0.4
1631110,Jeremy Sochan,370.1,0.0,0 B2Bs,0,6.0,6.3,-0.63,0.0,0.2,-1.5,0.0
1631116,Patrick Baldwin Jr.,0.0,0.0,0 B2Bs,0,6.0,3.0,-0.30000000000000004,0.0,0.2,-1.5,0.0
1631119,Jaylin Williams,0.0,0.0,0 B2Bs,0,26.3,13.2,-1.32,0.0,0.2,-1.5,0.0
1631121,Bryce McGowens,1947.2,3.0,1 B2Bs,1,21.0,39.7,-3.9700000000000006,1.0,0.2,-1.5,0.2
1631123,Jamaree Bouyea,0.0,0.0,0 B2Bs,0,4.0,2.0,-0.2,0.0,0.2,-1.5,0.0
1631124,Julian Strawther,1815.6,4.0,2 B2Bs,2,8.7,44.0,-4.4,2.0,0.2,-1.5,0.4
1631128,Christian Braun,3021.5,6.0,2 B2Bs,2,32.3,66.7,-6.670000000000001,2.0,0.2,-1.5,0.4
1631131,Oscar Tshiebwe,1872.9,2.0,0 B2Bs,0,18.3,26.0,-2.6,0.0,0.2,-1.5,0.0
1631132,Christian Koloko,0.0,0.0,0 B2Bs,0,3.0,1.5,-0.15000000000000002,0.0,0.2,-1.5,0.0
1631133,Jabari Walker,1356.8,0.0,1 B2Bs,1,13.0,30.4,-3.04,1.0,0.2,-1.5,0.2
1631157,Ryan Rollins,1876.2,1.5,1 B2Bs,1,35.0,46.1,-4.61,1.0,0.2,-1.5,0.2
1631159,Leonard Miller,1054.2,1.0,1 B2Bs,1,35.0,38.7,-3.8700000000000006,1.0,0.2,-1.5,0.2
1631165,Keon Ellis,1857.1,1.0,1 B2Bs,1,27.7,42.2,-4.220000000000001,1.0,0.2,-1.5,0.2
1631166,Drew Timme,0.0,0.0,0 B2Bs,0,10.0,5.0,-0.5,0.0,0.2,-1.5,0.0
1631169,Josh Minott,2498.5,0.0,0 B2Bs,0,22.3,33.7,-3.3700000000000006,0.0,0.2,-1.5,0.0
1631170,Jaime Jaquez Jr.,1307.3,0.0,1 B2Bs,1,30.0,38.4,-3.84,1.0,0.2,-1.5,0.2
1631172,Ousmane Dieng,1270.2,1.5,1 B2Bs,1,25.3,35.8,-3.58,1.0,0.2,-1.5,0.2
1631174,Tyler Burton,623.9,1.5,1 B2Bs,1,28.0,31.3,-3.1300000000000003,1.0,0.2,-1.5,0.2
1631199,Ron Harper Jr.,3675.6,2.5,0 B2Bs,0,15.7,40.9,-4.09,0.0,0.2,-1.5,0.0
1631200,Kris Murray,0.0,0.0,0 B2Bs,0,14.7,7.3,-0.73,0.0,0.2,-1.5,0.0
1631204,Marcus Sasser,3964.7,1.5,2 B2Bs,2,22.0,70.0,-7.0,2.0,0.2,-1.5,0.4
1631207,Dalen Terry,1245.3,0.0,1 B2Bs,1,21.7,33.7,-3.3700000000000006,1.0,0.2,-1.5,0.2
1631211,Trevor Keels,0.0,0.0,0 B2Bs,0,0.7,0.3,-0.03,0.0,0.2,-1.5,0.0
1631213,Tyrese Martin,91.3,0.0,0 B2Bs,0,13.0,7.3,-0.73,0.0,0.2,-1.5,0.0
1631216,Caleb Houstan,0.0,0.0,0 B2Bs,0,3.0,1.5,-0.15000000000000002,0.0,0.2,-1.5,0.0
1631217,Moussa Diabaté,4728.1,6.0,1 B2Bs,1,28.7,68.6,-6.859999999999999,1.0,0.2,-1.5,0.2
1631218,Trayce Jackson-Davis,1053.0,0.0,0 B2Bs,0,3.5,11.2,-1.1199999999999999,0.0,0.2,-1.5,0.0
1631221,Collin Gillespie,2146.3,3.0,2 B2Bs,2,28.3,56.8,-5.68,2.0,0.2,-1.5,0.4
1631222,Jake LaRavia,830.8,1.0,1 B2Bs,1,19.3,28.8,-2.8800000000000003,1.0,0.2,-1.5,0.2
1631223,David Roddy,0.0,0.0,0 B2Bs,0,6.0,3.0,-0.30000000000000004,0.0,0.2,-1.5,0.0
1631230,Dominick Barlow,1800.1,0.0,1 B2Bs,1,31.0,43.4,-4.34,1.0,0.2,-1.5,0.2
1631243,Mouhamed Gueye,0.0,0.0,0 B2Bs,0,9.3,4.7,-0.47000000000000003,0.0,0.2,-1.5,0.0
1631245,Quenton Jackson,1311.1,0.0,0 B2Bs,0,17.7,20.6,-2.06,0.0,0.2,-1.5,0.0
1631248,Baylor Scheierman,3716.8,2.5,0 B2Bs,0,31.3,49.1,-4.91,0.0,0.2,-1.5,0.0
1631250,Pete Nance,669.3,1.5,1 B2Bs,1,16.3,25.9,-2.59,1.0,0.2,-1.5,0.2
1631255,Karlo Matković,2263.9,3.0,1 B2Bs,1,13.0,38.5,-3.85,1.0,0.2,-1.5,0.2
1631260,AJ Green,1876.2,1.5,1 B2Bs,1,17.0,37.1,-3.7100000000000004,1.0,0.2,-1.5,0.2
1631288,Jamal Cain,1568.0,1.5,1 B2Bs,1,10.3,30.9,-3.09,1.0,0.2,-1.5,0.2
1631321,Sidy Cissoko,1834.4,2.0,0 B2Bs,0,11.3,22.2,-2.22,0.0,0.2,-1.5,0.0
1631323,Simone Fontecchio,0.0,0.0,0 B2Bs,0,18.5,9.2,-0.9199999999999999,0.0,0.2,-1.5,0.0
1631342,Daeqwon Plowden,361.4,0.0,1 B2Bs,1,30.7,30.3,-3.0300000000000002,1.0,0.2,-1.5,0.2
1631466,Nate Williams,1873.9,2.0,1 B2Bs,1,11.0,34.0,-3.4000000000000004,1.0,0.2,-1.5,0.2
1641705,Victor Wembanyama,0.0,0.0,1 B2Bs,1,32.7,28.0,-2.8000000000000003,1.0,0.2,-1.5,0.2
1641706,Brandon Miller,4728.1,6.0,1 B2Bs,1,34.3,71.4,-7.140000000000001,1.0,0.2,-1.5,0.2
1641707,Taylor Hendricks,2379.7,4.0,1 B2Bs,1,26.3,46.3,-4.63,1.0,0.2,-1.5,0.2
1641708,Amen Thompson,2132.9,2.5,2 B2Bs,2,36.3,60.7,-6.07,2.0,0.2,-1.5,0.4
1641709,Ausar Thompson,0.0,0.0,0 B2Bs,0,2.0,1.0,-0.1,0.0,0.2,-1.5,0.0
1641710,Anthony Black,1309.6,1.0,0 B2Bs,0,13.0,18.3,-1.83,0.0,0.2,-1.5,0.0
1641711,Gradey Dick,2310.3,2.5,1 B2Bs,1,9.7,37.3,-3.73,1.0,0.2,-1.5,0.2
1641712,Rayan Rupert,960.9,1.0,1 B2Bs,1,32.0,36.3,-3.63,1.0,0.2,-1.5,0.2
1641713,GG Jackson,1915.4,2.5,1 B2Bs,1,27.3,42.6,-4.260000000000001,1.0,0.2,-1.5,0.2
1641716,Jarace Walker,3193.8,4.5,1 B2Bs,1,34.3,57.6,-5.760000000000001,1.0,0.2,-1.5,0.2
1641717,Cason Wallace,0.0,0.0,0 B2Bs,0,24.3,12.2,-1.22,0.0,0.2,-1.5,0.0
1641718,Keyonte George,1239.0,1.0,0 B2Bs,0,24.3,23.3,-2.33,0.0,0.2,-1.5,0.0
1641722,Jordan Hawkins,0.0,0.0,0 B2Bs,0,2.5,1.2,-0.12,0.0,0.2,-1.5,0.0
1641723,Kobe Bufkin,0.0,0.0,0 B2Bs,0,3.0,1.5,-0.15000000000000002,0.0,0.2,-1.5,0.0
1641724,Jett Howard,1364.0,1.5,2 B2Bs,2,22.3,46.8,-4.68,2.0,0.2,-1.5,0.4
1641729,Brice Sensabaugh,2508.8,3.0,0 B2Bs,0,29.3,37.2,-3.7200000000000006,0.0,0.2,-1.5,0.0
1641730,Noah Clowney,3047.8,0.0,1 B2Bs,1,19.0,48.6,-4.86,1.0,0.2,-1.5,0.2
1641731,Bilal Coulibaly,2955.5,2.5,0 B2Bs,0,32.0,42.6,-4.260000000000001,0.0,0.2,-1.5,0.0
1641737,Adem Bona,913.4,0.0,1 B2Bs,1,25.0,32.4,-3.24,1.0,0.2,-1.5,0.2
1641738,Kobe Brown,3193.8,4.5,1 B2Bs,1,23.0,51.9,-5.19,1.0,0.2,-1.5,0.2
1641739,Toumani Camara,1834.4,2.0,0 B2Bs,0,29.0,31.0,-3.1,0.0,0.2,-1.5,0.0
1641740,Jaylen Clark,2702.4,5.0,1 B2Bs,1,4.0,38.0,-3.8000000000000003,1.0,0.2,-1.5,0.2
1641747,DaRon Holmes II,0.0,0.0,0 B2Bs,0,8.0,4.0,-0.4,0.0,0.2,-1.5,0.0
1641748,Andre Jackson Jr.,669.3,1.5,0 B2Bs,0,5.3,8.7,-0.87,0.0,0.2,-1.5,0.0
1641750,Ryan Kalkbrenner,4505.9,6.0,0 B2Bs,0,18.0,49.6,-4.960000000000001,0.0,0.2,-1.5,0.0
1641752,Bobi Klintman,1144.2,1.5,0 B2Bs,0,3.0,11.8,-1.1800000000000002,0.0,0.2,-1.5,0.0
1641755,Kevin McCullar Jr.,0.0,0.0,0 B2Bs,0,2.0,1.0,-0.1,0.0,0.2,-1.5,0.0
1641757,Jordan Miller,2230.0,2.0,2 B2Bs,2,26.3,56.6,-5.66,2.0,0.2,-1.5,0.4
1641761,Grant Nelson,0.0,0.0,0 B2Bs,0,2.0,1.0,-0.1,0.0,0.2,-1.5,0.0
1641763,Julian Phillips,1522.4,2.0,1 B2Bs,1,5.0,27.9,-2.79,1.0,0.2,-1.5,0.2
1641764,Brandin Podziemski,1873.9,2.0,1 B2Bs,1,32.7,44.9,-4.49,1.0,0.2,-1.5,0.2
1641765,Olivier-Maxence Prosper,2539.3,4.0,2 B2Bs,2,23.3,57.9,-5.79,2.0,0.2,-1.5,0.4
1641767,Ben Sheppard,3193.8,4.5,1 B2Bs,1,19.0,49.9,-4.99,1.0,0.2,-1.5,0.2
1641771,Jalen Slawson,1882.7,4.5,0 B2Bs,0,21.5,27.7,-2.77,0.0,0.2,-1.5,0.0
1641772,Nae'Qwan Tomlin,1024.9,1.0,0 B2Bs,0,10.5,14.5,-1.4500000000000002,0.0,0.2,-1.5,0.0
1641774,Tristan Vukcevic,1320.4,0.0,0 B2Bs,0,16.0,19.9,-1.99,0.0,0.2,-1.5,0.0
1641775,Jordan Walsh,420.5,0.0,0 B2Bs,0,7.0,7.3,-0.73,0.0,0.2,-1.5,0.0
1641778,Leaky Black,1499.1,2.5,0 B2Bs,0,32.7,29.8,-2.9800000000000004,0.0,0.2,-1.5,0.0
1641783,Tristan da Silva,2877.9,2.5,2 B2Bs,2,35.3,66.9,-6.690000000000001,2.0,0.2,-1.5,0.4
1641796,Pelle Larsson,1307.3,0.0,1 B2Bs,1,32.3,39.6,-3.9600000000000004,1.0,0.2,-1.5,0.2
1641807,Norchad Omier,0.0,0.0,0 B2Bs,0,6.0,3.0,-0.30000000000000004,0.0,0.2,-1.5,0.0
1641824,Matas Buzelis,419.5,0.0,1 B2Bs,1,38.0,34.4,-3.44,1.0,0.2,-1.5,0.2
1641842,Ronald Holland II,3964.7,1.5,2 B2Bs,2,24.0,71.0,-7.1000000000000005,2.0,0.2,-1.5,0.4
1641854,Craig Porter Jr.,1024.9,1.0,1 B2Bs,1,11.3,26.6,-2.66,1.0,0.2,-1.5,0.2
1641869,Malachi Smith,0.0,0.0,0 B2Bs,0,23.0,11.5,-1.1500000000000001,0.0,0.2,-1.5,0.0
1641890,Tyler Smith,0.0,0.0,0 B2Bs,0,6.0,3.0,-0.30000000000000004,0.0,0.2,-1.5,0.0
1641989,Elijah Harkless,2508.8,3.0,0 B2Bs,0,24.7,34.9,-3.49,0.0,0.2,-1.5,0.0
1642066,Myron Gardner,1307.3,0.0,1 B2Bs,1,12.7,29.8,-2.9800000000000004,1.0,0.2,-1.5,0.2
1642258,Zaccharie Risacher,0.0,0.0,0 B2Bs,0,22.7,11.3,-1.1300000000000001,0.0,0.2,-1.5,0.0
1642259,Alex Sarr,1989.5,1.5,0 B2Bs,0,21.7,28.7,-2.87,0.0,0.2,-1.5,0.0
1642261,Dalton Knecht,0.0,0.0,0 B2Bs,0,3.0,1.5,-0.15000000000000002,0.0,0.2,-1.5,0.0
1642262,Cody Williams,2508.8,3.0,0 B2Bs,0,39.0,42.1,-4.21,0.0,0.2,-1.5,0.0
1642263,Reed Sheppard,2132.9,2.5,2 B2Bs,2,27.7,56.4,-5.640000000000001,2.0,0.2,-1.5,0.4
1642264,Stephon Castle,0.0,0.0,1 B2Bs,1,32.7,28.0,-2.8000000000000003,1.0,0.2,-1.5,0.2
1642265,Rob Dillingham,1054.2,1.0,1 B2Bs,1,24.3,33.3,-3.33,1.0,0.2,-1.5,0.2
1642266,Ja'Kobe Walter,3424.4,4.0,1 B2Bs,1,19.0,52.0,-5.2,1.0,0.2,-1.5,0.2
1642267,Bub Carrington,2955.5,2.5,0 B2Bs,0,28.7,40.9,-4.09,0.0,0.2,-1.5,0.0
1642268,Isaiah Collier,2476.9,3.0,0 B2Bs,0,26.0,35.3,-3.53,0.0,0.2,-1.5,0.0
1642269,Devin Carter,0.0,0.0,0 B2Bs,0,11.0,5.5,-0.55,0.0,0.2,-1.5,0.0
1642270,Donovan Clingan,1834.4,2.0,0 B2Bs,0,28.3,30.7,-3.0700000000000003,0.0,0.2,-1.5,0.0
1642271,Kyle Filipowski,2508.8,3.0,0 B2Bs,0,26.0,35.6,-3.5600000000000005,0.0,0.2,-1.5,0.0
1642272,Jared McCain,0.0,0.0,0 B2Bs,0,17.0,8.5,-0.8500000000000001,0.0,0.2,-1.5,0.0
1642274,Yves Missi,2263.9,3.0,1 B2Bs,1,19.7,41.9,-4.19,1.0,0.2,-1.5,0.2
1642276,Kel'el Ware,1307.3,0.0,1 B2Bs,1,27.0,36.9,-3.69,1.0,0.2,-1.5,0.2
1642278,Tyler Kolek,1411.8,2.5,0 B2Bs,0,4.7,15.0,-1.5,0.0,0.2,-1.5,0.0
1642281,Jaylon Tyson,1857.1,1.0,1 B2Bs,1,19.7,38.2,-3.8200000000000003,1.0,0.2,-1.5,0.2
1642285,Cam Spencer,1480.9,1.5,1 B2Bs,1,26.7,38.3,-3.83,1.0,0.2,-1.5,0.2
1642345,Oso Ighodaro,2146.3,3.0,2 B2Bs,2,23.3,54.3,-5.43,2.0,0.2,-1.5,0.4
1642346,Ryan Dunn,1706.0,3.0,1 B2Bs,1,10.7,32.4,-3.24,1.0,0.2,-1.5,0.2
1642347,Jamal Shead,3424.4,4.0,1 B2Bs,1,21.3,53.2,-5.32,1.0,0.2,-1.5,0.2
1642348,Justin Edwards,1245.3,0.0,1 B2Bs,1,22.0,33.9,-3.39,1.0,0.2,-1.5,0.2
1642349,Ajay Mitchell,0.0,0.0,0 B2Bs,0,28.7,14.3,-1.4300000000000002,0.0,0.2,-1.5,0.0
1642352,Keshad Johnson,0.0,0.0,0 B2Bs,0,19.0,9.5,-0.9500000000000001,0.0,0.2,-1.5,0.0
1642353,Cam Christie,1601.4,2.0,0 B2Bs,0,4.0,16.4,-1.64,0.0,0.2,-1.5,0.0
1642355,Bronny James,0.0,0.0,0 B2Bs,0,3.5,1.8,-0.18000000000000002,0.0,0.2,-1.5,0.0
1642358,AJ Johnson,1666.3,1.0,1 B2Bs,1,4.3,28.8,-2.8800000000000003,1.0,0.2,-1.5,0.2
1642359,Pacôme Dadiet,1724.4,3.0,0 B2Bs,0,5.7,18.4,-1.8399999999999999,0.0,0.2,-1.5,0.0
1642363,Nique Clifford,361.4,0.0,1 B2Bs,1,38.0,33.9,-3.39,1.0,0.2,-1.5,0.2
1642364,Jamir Watkins,1116.1,0.0,0 B2Bs,0,20.0,20.0,-2.0,0.0,0.2,-1.5,0.0
1642366,Quinten Post,1798.1,2.0,0 B2Bs,0,18.7,25.5,-2.5500000000000003,0.0,0.2,-1.5,0.0
1642367,Jonathan Mogbo,2359.6,1.5,0 B2Bs,0,6.7,24.6,-2.4600000000000004,0.0,0.2,-1.5,0.0
1642377,Jaylen Wells,1915.4,2.5,1 B2Bs,1,26.7,42.2,-4.220000000000001,1.0,0.2,-1.5,0.2
1642383,Walter Clayton Jr.,954.5,1.5,0 B2Bs,0,23.5,20.3,-2.0300000000000002,0.0,0.2,-1.5,0.0
1642384,Isaiah Crawford,1066.4,1.0,1 B2Bs,1,6.3,24.4,-2.44,1.0,0.2,-1.5,0.2
1642396,Blake Hinson,1874.9,2.0,0 B2Bs,0,24.3,29.0,-2.9000000000000004,0.0,0.2,-1.5,0.0
1642400,Tristan Enaruna,1024.9,1.0,0 B2Bs,0,5.5,12.0,-1.2000000000000002,0.0,0.2,-1.5,0.0
1642403,Isaac Jones,0.0,0.0,0 B2Bs,0,5.0,2.5,-0.25,0.0,0.2,-1.5,0.0
1642404,Chaz Lanier,2717.0,1.5,0 B2Bs,0,6.3,27.6,-2.7600000000000002,0.0,0.2,-1.5,0.0
1642419,Jamison Battle,3424.4,4.0,1 B2Bs,1,9.3,47.2,-4.720000000000001,1.0,0.2,-1.5,0.2
1642434,Riley Minix,1024.9,1.0,0 B2Bs,0,5.5,12.0,-1.2000000000000002,0.0,0.2,-1.5,0.0
1642443,Jahmir Young,0.0,0.0,0 B2Bs,0,0.0,0.0,-0.0,0.0,0.2,-1.5,0.0
1642450,Daniss Jenkins,3964.7,1.5,2 B2Bs,2,21.0,69.5,-6.95,2.0,0.2,-1.5,0.4
1642461,Spencer Jones,3021.5,6.0,1 B2Bs,1,25.3,51.5,-5.15,1.0,0.2,-1.5,0.2
1642484,RayJ Dennis,0.0,0.0,0 B2Bs,0,3.0,1.5,-0.15000000000000002,0.0,0.2,-1.5,0.0
1642502,Malevy Leons,1873.9,2.0,1 B2Bs,1,9.7,33.4,-3.34,1.0,0.2,-1.5,0.2
1642530,Yuki Kawamura,996.1,1.0,1 B2Bs,1,5.0,23.1,-2.31,1.0,0.2,-1.5,0.2
1642843,Cooper Flagg,3035.5,1.0,2 B2Bs,2,31.3,66.3,-6.63,2.0,0.2,-1.5,0.4
1642844,Dylan Harper,0.0,0.0,1 B2Bs,1,25.3,24.3,-2.43,1.0,0.2,-1.5,0.2
1642845,VJ Edgecombe,886.7,0.0,0 B2Bs,0,33.0,24.5,-2.45,0.0,0.2,-1.5,0.0
1642846,Ace Bailey,2508.8,3.0,0 B2Bs,0,24.0,34.6,-3.4600000000000004,0.0,0.2,-1.5,0.0
1642847,Jeremiah Fears,2263.9,3.0,1 B2Bs,1,18.0,41.0,-4.1000000000000005,1.0,0.2,-1.5,0.2
1642848,Tre Johnson,2955.5,2.5,0 B2Bs,0,23.3,38.3,-3.83,0.0,0.2,-1.5,0.0
1642849,Nolan Traore,1722.0,0.0,1 B2Bs,1,18.7,36.5,-3.6500000000000004,1.0,0.2,-1.5,0.2
1642851,Kon Knueppel,4728.1,6.0,1 B2Bs,1,34.0,71.2,-7.120000000000001,1.0,0.2,-1.5,0.2
1642852,Derik Queen,2263.9,3.0,1 B2Bs,1,17.0,40.5,-4.05,1.0,0.2,-1.5,0.2
1642853,Rasheer Fleming,2146.3,3.0,2 B2Bs,2,21.0,53.1,-5.3100000000000005,2.0,0.2,-1.5,0.4
1642857,Kasparas Jakučionis,1307.3,0.0,1 B2Bs,1,27.7,37.3,-3.73,1.0,0.2,-1.5,0.2
1642860,Will Riley,2955.5,2.5,0 B2Bs,0,34.0,43.6,-4.36,0.0,0.2,-1.5,0.0
1642863,Khaman Maluach,2146.3,3.0,2 B2Bs,2,11.0,48.1,-4.8100000000000005,2.0,0.2,-1.5,0.4
1642864,Hugo González,3716.8,2.5,0 B2Bs,0,15.7,41.3,-4.13,0.0,0.2,-1.5,0.0
1642866,Joan Beringer,1522.4,2.0,0 B2Bs,0,3.5,15.5,-1.55,0.0,0.2,-1.5,0.0
1642868,Carter Bryant,0.0,0.0,1 B2Bs,1,12.7,18.0,-1.8,1.0,0.2,-1.5,0.2
1642869,Noah Penda,2877.9,2.5,2 B2Bs,2,15.0,56.7,-5.670000000000001,2.0,0.2,-1.5,0.4
1642873,Amari Williams,3524.6,2.5,0 B2Bs,0,2.0,32.7,-3.2700000000000005,0.0,0.2,-1.5,0.0
1642874,Danny Wolf,3047.8,0.0,1 B2Bs,1,27.3,52.8,-5.28,1.0,0.2,-1.5,0.2
1642875,Maxime Raynaud,361.4,0.0,1 B2Bs,1,29.7,29.8,-2.9800000000000004,1.0,0.2,-1.5,0.2
1642876,Adou Thiero,0.0,0.0,0 B2Bs,0,2.0,1.0,-0.1,0.0,0.2,-1.5,0.0
1642877,Micah Peavy,1879.8,3.0,0 B2Bs,0,2.0,17.9,-1.79,0.0,0.2,-1.5,0.0
1642879,Ben Saraf,3047.8,0.0,1 B2Bs,1,27.3,52.8,-5.28,1.0,0.2,-1.5,0.2
1642880,Kam Jones,2366.7,4.5,0 B2Bs,0,19.3,31.0,-3.1,0.0,0.2,-1.5,0.0
1642882,Julian Reese,965.9,1.0,0 B2Bs,0,32.0,24.7,-2.47,0.0,0.2,-1.5,0.0
1642883,Sion James,4728.1,6.0,1 B2Bs,1,20.7,64.6,-6.46,1.0,0.2,-1.5,0.2
1642884,Vladislav Goldin,0.0,0.0,0 B2Bs,0,1.5,0.8,-0.08000000000000002,0.0,0.2,-1.5,0.0
1642885,Mohamed Diawara,2766.1,5.5,1 B2Bs,1,17.7,45.4,-4.54,1.0,0.2,-1.5,0.2
1642905,Yang Hansen,0.0,0.0,0 B2Bs,0,2.5,1.2,-0.12,0.0,0.2,-1.5,0.0
1642907,Cedric Coward,1321.3,1.5,0 B2Bs,0,23.7,23.7,-2.37,0.0,0.2,-1.5,0.0
1642911,Rocco Zikarsky,2702.4,5.0,0 B2Bs,0,4.3,26.5,-2.6500000000000004,0.0,0.2,-1.5,0.0
1642914,Javon Small,2539.3,4.0,2 B2Bs,2,25.7,59.0,-5.9,2.0,0.2,-1.5,0.4
1642917,Max Shulga,1762.3,1.5,0 B2Bs,0,1.5,16.6,-1.6600000000000001,0.0,0.2,-1.5,0.0
1642918,Alijah Martin,316.7,0.0,1 B2Bs,1,2.0,15.5,-1.55,1.0,0.2,-1.5,0.2
1642920,Kobe Sanders,2230.0,2.0,1 B2Bs,1,17.0,40.2,-4.0200000000000005,1.0,0.2,-1.5,0.2
1642928,Dylan Cardwell,0.0,0.0,0 B2Bs,0,13.0,6.5,-0.65,0.0,0.2,-1.5,0.0
1642942,Jahmai Mashack,2539.3,4.0,2 B2Bs,2,27.0,59.7,-5.970000000000001,2.0,0.2,-1.5,0.4
1642948,Ryan Nembhard,3035.5,1.0,2 B2Bs,2,16.3,58.8,-5.88,2.0,0.2,-1.5,0.4
1642950,Lachlan Olbrich,996.1,1.0,1 B2Bs,1,2.3,21.8,-2.18,1.0,0.2,-1.5,0.2
1642951,Sean Pedulla,0.0,0.0,0 B2Bs,0,6.0,3.0,-0.30000000000000004,0.0,0.2,-1.5,0.0
